Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit,Region,City,Payment Method,Customer Type,Profit Margin,Year,Month,Month Name,Year-Month
O031398,2025-03-24,C00031,Customer 31,P029,Mice 1,Computer Accessories,Mice,2,631.0,0.1337,1093.3,742.74,350.56,North,Lucknow,Cash on Delivery,Returning,0.32064392207079484,2025,3,Mar,2025-03
O042080,2025-04-16,C00031,Customer 31,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.1273,2271.68,1417.01,854.67,North,Chandigarh,Cash on Delivery,Returning,0.37622816593886466,2025,4,Apr,2025-04
O048077,2025-05-25,C00031,Customer 31,P016,Cases 4,Mobile Accessories,Cases,1,835.0,0.1197,735.04,442.63,292.41,North,Lucknow,UPI,Returning,0.39781508489333917,2025,5,May,2025-05
O028996,2025-10-25,C00031,Customer 31,P040,USB Hubs 4,Computer Accessories,USB Hubs,1,2074.0,0.2349,1586.86,1164.91,421.95,East,Bhubaneswar,Credit Card,Returning,0.2659024740682858,2025,10,Oct,2025-10
O049451,2024-04-14,C00032,Customer 32,P040,USB Hubs 4,Computer Accessories,USB Hubs,2,2074.0,0.0811,3811.5,2329.82,1481.68,West,Mumbai,UPI,New,0.3887393414666142,2024,4,Apr,2024-04
O045338,2024-07-27,C00032,Customer 32,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.1942,1411.84,852.9,558.94,North,Amritsar,Net Banking,Returning,0.39589471894832284,2024,7,Jul,2024-07
O035795,2024-10-12,C00032,Customer 32,P048,Storage 4,Computer Accessories,Storage,2,1006.0,0.0962,1818.48,1482.81,335.66,South,Kochi,UPI,Returning,0.18458272843253706,2024,10,Oct,2024-10
O049923,2025-04-20,C00032,Customer 32,P015,Cases 3,Mobile Accessories,Cases,2,1441.0,0.1741,2380.22,2087.16,293.06,South,Kochi,Debit Card,Returning,0.12312307265714935,2025,4,Apr,2025-04
O024093,2025-05-10,C00032,Customer 32,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.024,981.9,741.41,240.49,West,Mumbai,Cash on Delivery,Returning,0.2449231082594969,2025,5,May,2025-05
O048187,2025-05-13,C00032,Customer 32,P039,USB Hubs 3,Computer Accessories,USB Hubs,2,834.0,0.1317,1448.27,1025.5,422.77,South,Chennai,UPI,Returning,0.2919138006034786,2025,5,May,2025-05
O045791,2025-07-29,C00032,Customer 32,P052,Smartwatches 4,Smart Gadgets,Smartwatches,2,220.0,0.2133,346.13,294.0,52.13,South,Bengaluru,UPI,Returning,0.15060815300609598,2025,7,Jul,2025-07
O031489,2025-11-08,C00032,Customer 32,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.1458,2223.58,1417.01,806.57,West,Surat,Credit Card,Returning,0.36273486899504404,2025,11,Nov,2025-11
O043977,2025-12-01,C00032,Customer 32,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,2,1752.0,0.1404,3012.12,1705.79,1306.32,West,Mumbai,Debit Card,Returning,0.433687900880443,2025,12,Dec,2025-12
O043532,2024-01-13,C00033,Customer 33,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.2346,1992.29,1417.01,575.28,North,Jaipur,Credit Card,New,0.28875314336768243,2024,1,Jan,2024-01
O044610,2024-05-21,C00033,Customer 33,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.1492,1490.69,852.9,637.79,West,Mumbai,UPI,Returning,0.4278488485198129,2024,5,May,2024-05
O036482,2024-07-14,C00033,Customer 33,P043,Laptop Stands 3,Computer Accessories,Laptop Stands,1,2160.0,0.1817,1767.62,1332.14,435.47,North,Lucknow,Net Banking,Returning,0.2463595116597459,2024,7,Jul,2024-07
O040957,2024-08-05,C00033,Customer 33,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.12,885.3,741.41,143.89,North,Amritsar,Credit Card,Returning,0.16253247486727662,2024,8,Aug,2024-08
O045488,2024-09-11,C00033,Customer 33,P058,Smart Lights 2,Smart Gadgets,Smart Lights,2,1791.0,0.1494,3046.96,2250.2,796.76,South,Coimbatore,Cash on Delivery,Returning,0.2614934229527135,2024,9,Sep,2024-09
O011694,2025-03-17,C00033,Customer 33,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.2579,385.9,272.15,113.76,South,Coimbatore,Credit Card,Returning,0.29479139673490545,2025,3,Mar,2025-03
O024788,2025-11-10,C00033,Customer 33,P046,Storage 2,Computer Accessories,Storage,2,2452.0,0.1231,4300.43,3206.07,1094.36,North,Chandigarh,UPI,Returning,0.25447687789360596,2025,11,Nov,2025-11
O044802,2024-09-12,C00034,Customer 34,P009,Power Banks 1,Mobile Accessories,Power Banks,1,558.0,0.046,532.33,316.99,215.34,North,Delhi,UPI,New,0.40452350985291075,2024,9,Sep,2024-09
O039534,2025-01-14,C00034,Customer 34,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.0827,1993.19,1098.09,895.1,East,Bhubaneswar,Cash on Delivery,Returning,0.44907911438447917,2025,1,Jan,2025-01
O021806,2025-10-17,C00034,Customer 34,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.087,1635.22,1125.1,510.12,West,Nagpur,Credit Card,Returning,0.3119580239967711,2025,10,Oct,2025-10
O023439,2024-01-01,C00035,Customer 35,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.2884,370.04,272.15,97.89,East,Bhubaneswar,UPI,New,0.26453896876013405,2024,1,Jan,2024-01
O029394,2024-06-24,C00035,Customer 35,P008,Cables 4,Mobile Accessories,Cables,1,2400.0,0.0583,2260.18,1354.6,905.59,West,Pune,UPI,Returning,0.40067162792343974,2024,6,Jun,2024-06
O006658,2024-07-13,C00035,Customer 35,P021,Audio 1,Mobile Accessories,Audio,2,2322.0,0.2097,3670.13,2453.8,1216.33,West,Mumbai,Net Banking,Returning,0.33141332868318013,2024,7,Jul,2024-07
O002715,2024-07-26,C00035,Customer 35,P061,Trackers 1,Smart Gadgets,Trackers,1,2071.0,0.086,1892.95,1058.32,834.63,West,Ahmedabad,Credit Card,Returning,0.4409149739824084,2024,7,Jul,2024-07
O008746,2025-01-16,C00035,Customer 35,P060,Smart Lights 4,Smart Gadgets,Smart Lights,2,520.0,0.0168,1022.53,544.29,478.24,South,Hyderabad,Cash on Delivery,Returning,0.46770265909068687,2025,1,Jan,2025-01
O038882,2025-01-26,C00035,Customer 35,P012,Power Banks 4,Mobile Accessories,Power Banks,1,2794.0,0.2292,2153.48,1998.18,155.29,West,Surat,Credit Card,Returning,0.07211118747329903,2025,1,Jan,2025-01
O026967,2025-06-09,C00035,Customer 35,P025,Keyboards 1,Computer Accessories,Keyboards,2,2378.0,0.2059,3776.91,2919.46,857.46,North,Lucknow,Debit Card,Returning,0.22702685528646435,2025,6,Jun,2025-06
O016930,2025-07-17,C00035,Customer 35,P060,Smart Lights 4,Smart Gadgets,Smart Lights,3,520.0,0.0491,1483.43,816.44,667.0,North,Delhi,UPI,Returning,0.44963361938210766,2025,7,Jul,2025-07
O013471,2025-08-06,C00035,Customer 35,P009,Power Banks 1,Mobile Accessories,Power Banks,1,558.0,0.0887,508.51,316.99,191.53,East,Bhubaneswar,Credit Card,Returning,0.3766494267566026,2025,8,Aug,2025-08
O009567,2025-09-18,C00035,Customer 35,P062,Trackers 2,Smart Gadgets,Trackers,1,1518.0,0.052,1439.07,996.25,442.82,North,Jaipur,UPI,Returning,0.3077126199559438,2025,9,Sep,2025-09
O011962,2025-11-25,C00035,Customer 35,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.1646,995.78,751.33,244.45,West,Mumbai,Credit Card,Returning,0.24548595071200466,2025,11,Nov,2025-11
O047640,2024-08-22,C00037,Customer 37,P022,Audio 2,Mobile Accessories,Audio,2,1192.0,0.1219,2093.38,1502.67,590.72,East,Ranchi,UPI,New,0.2821847920587758,2024,8,Aug,2024-08
O046626,2024-09-13,C00037,Customer 37,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.0674,588.48,371.37,217.11,West,Nagpur,Cash on Delivery,Returning,0.3689335236541599,2024,9,Sep,2024-09
O045688,2024-11-12,C00037,Customer 37,P009,Power Banks 1,Mobile Accessories,Power Banks,1,558.0,0.1387,480.61,316.99,163.62,North,Chandigarh,UPI,Returning,0.34044235450781296,2024,11,Nov,2024-11
O037458,2025-03-17,C00037,Customer 37,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,2,2173.0,0.3,3042.2,2196.18,846.02,West,Ahmedabad,UPI,Returning,0.2780947998159227,2025,3,Mar,2025-03
O042172,2025-06-18,C00037,Customer 37,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.0614,488.05,272.15,215.91,North,Delhi,UPI,Returning,0.4423931974182973,2025,6,Jun,2025-06
O031023,2025-09-23,C00037,Customer 37,P032,Mice 4,Computer Accessories,Mice,1,2908.0,0.1047,2603.43,2235.0,368.43,West,Pune,Credit Card,Returning,0.14151715237206303,2025,9,Sep,2025-09
O001318,2025-10-25,C00037,Customer 37,P003,Chargers 3,Mobile Accessories,Chargers,2,2603.0,0.1085,4641.37,2834.02,1807.35,East,Kolkata,Debit Card,Returning,0.3894001124667932,2025,10,Oct,2025-10
O023096,2024-02-09,C00038,Customer 38,P062,Trackers 2,Smart Gadgets,Trackers,3,1518.0,0.2186,3558.61,2988.76,569.85,North,Jaipur,Cash on Delivery,New,0.1601327484607754,2024,2,Feb,2024-02
O023918,2025-04-13,C00038,Customer 38,P018,Screen Protectors 2,Mobile Accessories,Screen Protectors,1,378.0,0.3,264.6,191.65,72.95,South,Chennai,Debit Card,Returning,0.2756991685563114,2025,4,Apr,2025-04
O016658,2025-12-28,C00038,Customer 38,P037,USB Hubs 1,Computer Accessories,USB Hubs,1,563.0,0.1206,495.1,401.77,93.33,South,Kochi,Debit Card,Returning,0.18850737224803069,2025,12,Dec,2025-12
O009882,2024-12-12,C00039,Customer 39,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,2,1752.0,0.1017,3147.53,1705.79,1441.74,South,Kochi,Credit Card,New,0.4580544109190381,2024,12,Dec,2024-12
O044641,2025-02-15,C00039,Customer 39,P009,Power Banks 1,Mobile Accessories,Power Banks,1,558.0,0.0881,508.86,316.99,191.88,North,Lucknow,Credit Card,Returning,0.3770781747435444,2025,2,Feb,2025-02
O046599,2025-03-10,C00039,Customer 39,P028,Keyboards 4,Computer Accessories,Keyboards,3,322.0,0.1358,834.8,646.34,188.46,North,Lucknow,Debit Card,Returning,0.22575467177767133,2025,3,Mar,2025-03
O019630,2025-03-12,C00039,Customer 39,P064,Trackers 4,Smart Gadgets,Trackers,1,2341.0,0.3,1638.7,1773.39,-134.69,West,Ahmedabad,Debit Card,Returning,-0.08219320192835784,2025,3,Mar,2025-03
O049488,2025-04-13,C00039,Customer 39,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.1411,2235.59,1417.01,818.58,South,Chennai,UPI,Returning,0.36615837429940196,2025,4,Apr,2025-04
O044973,2025-05-08,C00039,Customer 39,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.0281,1740.61,1125.1,615.51,South,Bengaluru,Debit Card,Returning,0.3536174099884523,2025,5,May,2025-05
O025802,2025-09-16,C00039,Customer 39,P062,Trackers 2,Smart Gadgets,Trackers,1,1518.0,0.1541,1284.03,996.25,287.78,South,Bengaluru,Cash on Delivery,Returning,0.22412248934993728,2025,9,Sep,2025-09
O000835,2025-11-28,C00039,Customer 39,P023,Audio 3,Mobile Accessories,Audio,1,2917.0,0.0815,2679.28,1533.45,1145.83,North,Delhi,UPI,Returning,0.42766340210802894,2025,11,Nov,2025-11
O010350,2025-09-15,C00040,Customer 40,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.0184,1719.72,852.9,866.83,South,Coimbatore,Debit Card,New,0.5040529853697113,2025,9,Sep,2025-09
O018650,2025-11-17,C00040,Customer 40,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.1821,425.28,272.15,153.14,North,Jaipur,Credit Card,Returning,0.3600921745673439,2025,11,Nov,2025-11
O015884,2025-12-10,C00040,Customer 40,P064,Trackers 4,Smart Gadgets,Trackers,1,2341.0,0.1506,1988.52,1773.39,215.13,East,Ranchi,Net Banking,Returning,0.10818598756864402,2025,12,Dec,2025-12
O028057,2024-08-02,C00041,Customer 41,P016,Cases 4,Mobile Accessories,Cases,1,835.0,0.1409,717.37,442.63,274.74,North,Lucknow,UPI,New,0.3829822825041471,2024,8,Aug,2024-08
O030807,2025-05-27,C00041,Customer 41,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.1341,1247.72,1043.58,204.14,South,Chennai,Credit Card,Returning,0.1636104254159587,2025,5,May,2025-05
O034166,2024-10-01,C00042,Customer 42,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.2577,386.01,272.15,113.87,West,Surat,Credit Card,New,0.2949923577109401,2024,10,Oct,2024-10
O032410,2024-11-11,C00043,Customer 43,P041,Laptop Stands 1,Computer Accessories,Laptop Stands,2,1423.0,0.2854,2033.7,1448.38,585.32,North,Amritsar,UPI,New,0.2878103948468309,2024,11,Nov,2024-11
O015168,2025-03-21,C00044,Customer 44,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.2989,1010.31,1043.58,-33.27,West,Ahmedabad,UPI,New,-0.032930486682305436,2025,3,Mar,2025-03
O043724,2025-04-24,C00044,Customer 44,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.1729,2233.24,1860.02,373.22,East,Kolkata,UPI,Returning,0.16712041697264962,2025,4,Apr,2025-04
O009775,2025-09-19,C00046,Customer 46,P021,Audio 1,Mobile Accessories,Audio,1,2322.0,0.2092,1836.33,1226.9,609.43,West,Mumbai,UPI,New,0.33187390066055666,2025,9,Sep,2025-09
O031564,2024-08-08,C00047,Customer 47,P042,Laptop Stands 2,Computer Accessories,Laptop Stands,1,2530.0,0.2104,1997.65,1899.48,98.17,South,Coimbatore,UPI,New,0.04914274272269917,2024,8,Aug,2024-08
O026865,2024-08-16,C00047,Customer 47,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.057,948.67,741.41,207.27,South,Kochi,Cash on Delivery,Returning,0.21848482612499606,2024,8,Aug,2024-08
O039294,2024-01-26,C00048,Customer 48,P029,Mice 1,Computer Accessories,Mice,2,631.0,0.0582,1188.51,742.74,445.77,West,Ahmedabad,UPI,New,0.37506625943408134,2024,1,Jan,2024-01
O027672,2024-04-25,C00048,Customer 48,P048,Storage 4,Computer Accessories,Storage,2,1006.0,0.144,1722.36,1482.81,239.54,West,Pune,Net Banking,Returning,0.13907661580621938,2024,4,Apr,2024-04
O030864,2024-11-04,C00048,Customer 48,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.0857,919.83,741.41,178.43,North,Amritsar,Credit Card,Returning,0.19398149658088995,2024,11,Nov,2024-11
O013780,2024-12-04,C00048,Customer 48,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.1043,565.18,371.37,193.81,South,Chennai,Credit Card,Returning,0.3429173006829683,2024,12,Dec,2024-12
O024763,2024-12-26,C00048,Customer 48,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.194,419.12,272.15,146.98,East,Ranchi,UPI,Returning,0.35068715403702994,2024,12,Dec,2024-12
O040475,2025-02-20,C00048,Customer 48,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.3,441.7,371.37,70.33,East,Kolkata,Cash on Delivery,Returning,0.15922571881367445,2025,2,Feb,2025-02
O029820,2025-04-19,C00048,Customer 48,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.139,2324.68,1860.02,464.67,South,Chennai,Debit Card,Returning,0.19988557564912163,2025,4,Apr,2025-04
O039731,2025-06-08,C00048,Customer 48,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.1485,2216.56,1417.01,799.55,West,Pune,Net Banking,Returning,0.36071660591186344,2025,6,Jun,2025-06
O032014,2024-03-31,C00049,Customer 49,P048,Storage 4,Computer Accessories,Storage,3,1006.0,0.0018,3012.67,2224.22,788.45,North,Chandigarh,Cash on Delivery,New,0.2617113723043015,2024,3,Mar,2024-03
O038381,2024-07-23,C00049,Customer 49,P048,Storage 4,Computer Accessories,Storage,2,1006.0,0.1234,1763.65,1482.81,280.84,South,Kochi,Net Banking,Returning,0.15923794403651517,2024,7,Jul,2024-07
O014420,2025-03-30,C00049,Customer 49,P002,Chargers 2,Mobile Accessories,Chargers,1,1428.0,0.171,1183.82,872.53,311.29,West,Ahmedabad,UPI,Returning,0.26295382743998247,2025,3,Mar,2025-03
O010677,2024-04-22,C00050,Customer 50,P016,Cases 4,Mobile Accessories,Cases,3,835.0,0.2828,1796.63,1327.88,468.75,East,Patna,Cash on Delivery,New,0.26090513906591783,2024,4,Apr,2024-04
O019348,2025-02-19,C00050,Customer 50,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.0667,1344.87,1043.58,301.29,East,Guwahati,UPI,Returning,0.22402908831336862,2025,2,Feb,2025-02
O035224,2025-06-07,C00050,Customer 50,P003,Chargers 3,Mobile Accessories,Chargers,2,2603.0,0.2408,3952.48,2834.02,1118.46,West,Ahmedabad,Debit Card,Returning,0.28297676395579485,2025,6,Jun,2025-06
O000670,2025-06-15,C00050,Customer 50,P062,Trackers 2,Smart Gadgets,Trackers,1,1518.0,0.0381,1460.18,996.25,463.92,South,Kochi,UPI,Returning,0.3177142544069909,2025,6,Jun,2025-06
O047063,2025-06-05,C00051,Customer 51,P007,Cables 3,Mobile Accessories,Cables,2,2330.0,0.0554,4401.62,2318.31,2083.31,West,Surat,UPI,New,0.47330528305487524,2025,6,Jun,2025-06
O009796,2024-01-25,C00052,Customer 52,P023,Audio 3,Mobile Accessories,Audio,1,2917.0,0.2851,2085.32,1533.45,551.87,South,Hyderabad,UPI,New,0.26464523430456716,2024,1,Jan,2024-01
O049482,2024-02-07,C00052,Customer 52,P058,Smart Lights 2,Smart Gadgets,Smart Lights,3,1791.0,0.2353,4108.47,3375.3,733.17,South,Kochi,Credit Card,Returning,0.17845329283163802,2024,2,Feb,2024-02
O009716,2024-04-25,C00052,Customer 52,P044,Laptop Stands 4,Computer Accessories,Laptop Stands,1,1074.0,0.0663,1002.8,580.72,422.08,South,Coimbatore,Cash on Delivery,Returning,0.4209014758675708,2024,4,Apr,2024-04
O045707,2024-11-29,C00052,Customer 52,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,3,2173.0,0.116,5762.63,3294.27,2468.36,South,Chennai,Credit Card,Returning,0.42833914375901283,2024,11,Nov,2024-11
O001451,2025-05-15,C00052,Customer 52,P019,Screen Protectors 3,Mobile Accessories,Screen Protectors,1,2516.0,0.0417,2411.06,1752.92,658.15,North,Lucknow,Credit Card,Returning,0.2729712242748003,2025,5,May,2025-05
O030733,2025-07-09,C00052,Customer 52,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,2,2173.0,0.0973,3923.03,2196.18,1726.85,West,Nagpur,UPI,Returning,0.44018271591091573,2025,7,Jul,2025-07
O007821,2025-07-25,C00052,Customer 52,P003,Chargers 3,Mobile Accessories,Chargers,2,2603.0,0.1263,4548.31,2834.02,1714.29,East,Guwahati,Cash on Delivery,Returning,0.376907027005635,2025,7,Jul,2025-07
O044164,2025-09-10,C00052,Customer 52,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.0784,581.55,371.37,210.18,East,Kolkata,Debit Card,Returning,0.3614134640185711,2025,9,Sep,2025-09
O007351,2025-11-25,C00052,Customer 52,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.296,708.24,741.41,-33.17,North,Jaipur,Credit Card,Returning,-0.046834406415904216,2025,11,Nov,2025-11
O040726,2025-11-29,C00052,Customer 52,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,2,1752.0,0.1667,2919.82,1705.79,1214.03,East,Bhubaneswar,Cash on Delivery,Returning,0.41578932947921443,2025,11,Nov,2025-11
O018980,2024-09-01,C00053,Customer 53,P016,Cases 4,Mobile Accessories,Cases,1,835.0,0.1019,749.91,442.63,307.28,North,Lucknow,Debit Card,New,0.4097558373671507,2024,9,Sep,2024-09
O029698,2025-09-13,C00053,Customer 53,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.1127,2309.62,1417.01,892.62,North,Amritsar,Credit Card,Returning,0.3864791610741161,2025,9,Sep,2025-09
O011088,2024-12-02,C00054,Customer 54,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.0731,2412.75,1417.01,995.74,East,Guwahati,Credit Card,New,0.4126992021552171,2024,12,Dec,2024-12
O018807,2024-12-02,C00054,Customer 54,P066,Mini Fans 2,Smart Gadgets,Mini Fans,1,1749.0,0.2632,1288.69,1021.52,267.17,North,Lucknow,Cash on Delivery,New,0.20731906044122325,2024,12,Dec,2024-12
O027806,2024-12-05,C00054,Customer 54,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.1783,518.47,371.37,147.1,North,Amritsar,Credit Card,Returning,0.2837194051729126,2024,12,Dec,2024-12
O042018,2025-02-07,C00054,Customer 54,P065,Mini Fans 1,Smart Gadgets,Mini Fans,1,1976.0,0.078,1821.94,1292.93,529.01,East,Ranchi,Cash on Delivery,Returning,0.2903553355214771,2025,2,Feb,2025-02
O025080,2024-02-04,C00055,Customer 55,P011,Power Banks 3,Mobile Accessories,Power Banks,1,1237.0,0.2274,955.76,800.47,155.29,South,Bengaluru,UPI,New,0.16247802795680924,2024,2,Feb,2024-02
O028970,2024-07-05,C00055,Customer 55,P007,Cables 3,Mobile Accessories,Cables,1,2330.0,0.2435,1762.56,1159.15,603.41,East,Patna,UPI,Returning,0.34234862926652143,2024,7,Jul,2024-07
O047716,2025-10-16,C00055,Customer 55,P051,Smartwatches 3,Smart Gadgets,Smartwatches,1,759.0,0.2546,565.73,462.71,103.02,West,Mumbai,Cash on Delivery,Returning,0.18210100224488712,2025,10,Oct,2025-10
O030611,2025-10-17,C00055,Customer 55,P016,Cases 4,Mobile Accessories,Cases,1,835.0,0.2731,606.96,442.63,164.33,West,Mumbai,UPI,Returning,0.2707427178067747,2025,10,Oct,2025-10
O000801,2025-11-29,C00055,Customer 55,P048,Storage 4,Computer Accessories,Storage,2,1006.0,0.1226,1765.24,1482.81,282.43,South,Kochi,Cash on Delivery,Returning,0.15999524144025742,2025,11,Nov,2025-11
O028884,2024-01-19,C00056,Customer 56,P013,Cases 1,Mobile Accessories,Cases,1,2002.0,0.1738,1653.97,1359.95,294.03,East,Patna,Credit Card,New,0.17777226914635694,2024,1,Jan,2024-01
O044593,2024-01-24,C00056,Customer 56,P050,Smartwatches 2,Smart Gadgets,Smartwatches,1,590.0,0.0937,534.73,410.54,124.18,North,Amritsar,Credit Card,Returning,0.2322293493912816,2024,1,Jan,2024-01
O028824,2024-01-26,C00056,Customer 56,P060,Smart Lights 4,Smart Gadgets,Smart Lights,2,520.0,0.1742,858.8,544.29,314.51,East,Guwahati,Debit Card,Returning,0.36622030740568234,2024,1,Jan,2024-01
O036946,2024-01-31,C00056,Customer 56,P039,USB Hubs 3,Computer Accessories,USB Hubs,1,834.0,0.265,612.99,512.75,100.23,South,Bengaluru,Debit Card,Returning,0.16351000831987472,2024,1,Jan,2024-01
O000045,2024-03-03,C00056,Customer 56,P029,Mice 1,Computer Accessories,Mice,4,631.0,0.0672,2354.35,1485.48,868.87,East,Bhubaneswar,Cash on Delivery,Returning,0.3690487820417525,2024,3,Mar,2024-03
O036035,2024-10-13,C00056,Customer 56,P026,Keyboards 2,Computer Accessories,Keyboards,1,744.0,0.152,630.89,442.16,188.73,South,Chennai,Credit Card,Returning,0.29914882150612626,2024,10,Oct,2024-10
O013673,2024-10-15,C00056,Customer 56,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.1568,532.06,371.37,160.69,North,Lucknow,UPI,Returning,0.3020148103597339,2024,10,Oct,2024-10
O002007,2024-11-28,C00056,Customer 56,P051,Smartwatches 3,Smart Gadgets,Smartwatches,1,759.0,0.2038,604.35,462.71,141.64,North,Delhi,Credit Card,Returning,0.23436750227517164,2024,11,Nov,2024-11
O021502,2025-03-20,C00056,Customer 56,P046,Storage 2,Computer Accessories,Storage,2,2452.0,0.1318,4257.71,3206.07,1051.64,North,Delhi,Debit Card,Returning,0.24699662494627395,2025,3,Mar,2025-03
O049920,2025-04-17,C00056,Customer 56,P035,Webcams 3,Computer Accessories,Webcams,2,1514.0,0.0674,2823.84,1694.96,1128.88,South,Coimbatore,UPI,Returning,0.39976769222052244,2025,4,Apr,2025-04
